[2026-09-07 16:23:30] local.DEBUG: [vite] connecting... {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Code/1.136.1 Chrome/148.0.7778.280 Electron/42.10.0 Safari/537.36","timestamp":"2026-09-07T16:23:29.232Z"} 
[2026-09-12 23:43:23] local.DEBUG: [vite] hot updated: /resources/js/pages/welcome.tsx {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-12T23:43:23.061Z"} 
[2026-09-12 23:43:23] local.DEBUG: [vite] hot updated: /resources/css/app.css {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-12T23:43:23.061Z"} 
[2026-09-12 23:44:09] local.DEBUG: [vite] hot updated: /resources/js/pages/welcome.tsx {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-12T23:44:08.850Z"} 
[2026-09-12 23:44:09] local.DEBUG: [vite] hot updated: /resources/css/app.css {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-12T23:44:08.850Z"} 
[2026-09-12 23:44:22] local.DEBUG: [vite] hot updated: /resources/js/pages/welcome.tsx {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-12T23:44:21.806Z"} 
[2026-09-12 23:44:22] local.DEBUG: [vite] hot updated: /resources/css/app.css {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-12T23:44:21.806Z"} 
[2026-09-12 23:45:57] local.DEBUG: [vite] hot updated: /resources/js/layouts/ecovolts-layout.tsx {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-12T23:45:56.650Z"} 
[2026-09-12 23:45:57] local.DEBUG: [vite] hot updated: /resources/css/app.css {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-12T23:45:56.650Z"} 
[2026-09-12 23:45:59] local.DEBUG: [vite] hot updated: /resources/js/layouts/ecovolts-layout.tsx {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-12T23:45:59.652Z"} 
[2026-09-12 23:45:59] local.DEBUG: [vite] hot updated: /resources/css/app.css {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-12T23:45:59.652Z"} 
[2026-09-12 23:46:03] local.DEBUG: [vite] hot updated: /resources/js/layouts/ecovolts-layout.tsx {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-12T23:46:03.560Z"} 
[2026-09-12 23:46:03] local.DEBUG: [vite] hot updated: /resources/css/app.css {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-12T23:46:03.560Z"} 
[2026-09-12 23:46:08] local.DEBUG: [vite] hot updated: /resources/js/layouts/ecovolts-layout.tsx {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-12T23:46:08.263Z"} 
[2026-09-12 23:46:08] local.DEBUG: [vite] hot updated: /resources/css/app.css {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-12T23:46:08.263Z"} 
[2026-09-12 23:46:11] local.DEBUG: [vite] hot updated: /resources/js/layouts/ecovolts-layout.tsx {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-12T23:46:11.144Z"} 
[2026-09-12 23:46:11] local.DEBUG: [vite] hot updated: /resources/css/app.css {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-12T23:46:11.144Z"} 
[2026-09-12 23:46:13] local.DEBUG: [vite] hot updated: /resources/js/layouts/ecovolts-layout.tsx {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-12T23:46:13.491Z"} 
[2026-09-12 23:46:13] local.DEBUG: [vite] hot updated: /resources/css/app.css {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-12T23:46:13.491Z"} 
[2026-09-12 23:50:25] local.DEBUG: [vite] hot updated: /resources/js/layouts/ecovolts-layout.tsx {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-12T23:50:24.907Z"} 
[2026-09-12 23:50:25] local.DEBUG: [vite] hot updated: /resources/css/app.css {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-12T23:50:24.907Z"} 
[2026-09-12 23:50:43] local.DEBUG: [vite] hot updated: /resources/js/layouts/ecovolts-layout.tsx {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-12T23:50:43.723Z"} 
[2026-09-12 23:50:43] local.DEBUG: [vite] hot updated: /resources/css/app.css {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-12T23:50:43.723Z"} 
[2026-09-13 00:21:15] local.DEBUG: [vite] connecting... {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-13T00:21:14.978Z"} 
[2026-09-13 00:21:15] local.DEBUG: [vite] connected. {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-13T00:21:14.984Z"} 
[2026-09-13 00:21:20] local.INFO: %cDownload the React DevTools for a better development experience: https://react.dev/link/react-devtools font-weight:bold {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-13T00:21:19.891Z"} 
[2026-09-13 00:23:10] local.DEBUG: [vite] hot updated: /resources/js/pages/welcome.tsx {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-13T00:23:10.524Z"} 
[2026-09-13 00:23:10] local.DEBUG: [vite] hot updated: /resources/css/app.css {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-13T00:23:10.524Z"} 
[2026-09-13 00:23:10] local.DEBUG: [vite] hot updated: /resources/js/pages/welcome.tsx {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-13T00:23:10.527Z"} 
[2026-09-13 00:23:10] local.DEBUG: [vite] hot updated: /resources/css/app.css {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-13T00:23:10.527Z"} 
[2026-09-13 00:23:37] local.DEBUG: [vite] hot updated: /resources/js/pages/welcome.tsx {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-13T00:23:36.900Z"} 
[2026-09-13 00:23:37] local.DEBUG: [vite] hot updated: /resources/css/app.css {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-13T00:23:36.900Z"} 
[2026-09-13 00:23:39] local.DEBUG: [vite] connecting... {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-13T00:23:39.732Z"} 
[2026-09-13 00:23:39] local.INFO: %cDownload the React DevTools for a better development experience: https://react.dev/link/react-devtools font-weight:bold {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-13T00:23:39.739Z"} 
[2026-09-13 00:23:39] local.DEBUG: [vite] connected. {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-13T00:23:39.741Z"} 
[2026-09-13 00:23:44] local.DEBUG: [vite] hot updated: /resources/js/pages/welcome.tsx {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-13T00:23:44.186Z"} 
[2026-09-13 00:23:44] local.DEBUG: [vite] hot updated: /resources/css/app.css {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-13T00:23:44.186Z"} 
[2026-09-13 00:23:47] local.DEBUG: [vite] connecting... {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-13T00:23:47.272Z"} 
[2026-09-13 00:23:47] local.INFO: %cDownload the React DevTools for a better development experience: https://react.dev/link/react-devtools font-weight:bold {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-13T00:23:47.282Z"} 
[2026-09-13 00:23:47] local.DEBUG: [vite] connected. {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-13T00:23:47.284Z"} 
[2026-09-13 00:23:52] local.DEBUG: [vite] hot updated: /resources/js/pages/welcome.tsx {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-13T00:23:52.274Z"} 
[2026-09-13 00:23:52] local.DEBUG: [vite] hot updated: /resources/css/app.css {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-13T00:23:52.274Z"} 
[2026-09-13 00:23:58] local.DEBUG: [vite] hot updated: /resources/js/pages/welcome.tsx {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-13T00:23:58.059Z"} 
[2026-09-13 00:23:58] local.DEBUG: [vite] hot updated: /resources/css/app.css {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-13T00:23:58.059Z"} 
[2026-09-13 00:24:03] local.DEBUG: [vite] hot updated: /resources/js/pages/welcome.tsx {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-13T00:24:02.838Z"} 
[2026-09-13 00:24:03] local.DEBUG: [vite] hot updated: /resources/css/app.css {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-13T00:24:02.838Z"} 
[2026-09-13 00:24:20] local.DEBUG: [vite] hot updated: /resources/js/pages/welcome.tsx {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-13T00:24:19.887Z"} 
[2026-09-13 00:24:20] local.DEBUG: [vite] hot updated: /resources/css/app.css {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-13T00:24:19.887Z"} 
[2026-09-13 00:25:12] local.DEBUG: [vite] hot updated: /resources/js/pages/welcome.tsx {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-13T00:25:11.946Z"} 
[2026-09-13 00:25:12] local.DEBUG: [vite] hot updated: /resources/css/app.css {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-13T00:25:11.946Z"} 
[2026-09-13 00:25:15] local.DEBUG: [vite] hot updated: /resources/js/pages/welcome.tsx {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-13T00:25:15.333Z"} 
[2026-09-13 00:25:15] local.DEBUG: [vite] hot updated: /resources/css/app.css {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-13T00:25:15.333Z"} 
[2026-09-13 00:25:17] local.DEBUG: [vite] hot updated: /resources/js/pages/welcome.tsx {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-13T00:25:17.221Z"} 
[2026-09-13 00:25:17] local.DEBUG: [vite] hot updated: /resources/css/app.css {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-13T00:25:17.221Z"} 
[2026-09-13 00:31:59] local.DEBUG: [vite] hot updated: /resources/js/layouts/ecovolts-layout.tsx {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-13T00:31:57.580Z"} 
[2026-09-13 00:31:59] local.DEBUG: [vite] hot updated: /resources/css/app.css {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-13T00:31:57.580Z"} 
[2026-09-13 00:32:29] local.DEBUG: [vite] hot updated: /resources/js/layouts/ecovolts-layout.tsx {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-13T00:32:29.239Z"} 
[2026-09-13 00:32:29] local.DEBUG: [vite] hot updated: /resources/css/app.css {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-13T00:32:29.239Z"} 
[2026-09-13 00:32:29] local.ERROR: ReferenceError: headerOpacity is not defined http://[::1]:5173/resources/js/layouts/ecovolts-layout.tsx?t=1789259549171 37 20 ReferenceError headerOpacity is not defined EcoVoltsLayout@http://[::1]:5173/resources/js/layouts/ecovolts-layout.tsx?t=1789259549171:37:20
react-stack-bottom-frame@http://[::1]:5173/node_modules/.vite/deps/react-dom_client.js?v=e632e0ae:16192:20
renderWithHooks@http://[::1]:5173/node_modules/.vite/deps/react-dom_client.js?v=e632e0ae:4306:42
updateFunctionComponent@http://[::1]:5173/node_modules/.vite/deps/react-dom_client.js?v=e632e0ae:5972:21
beginWork@http://[::1]:5173/node_modules/.vite/deps/react-dom_client.js?v=e632e0ae:7048:20
runWithFiberInDEV@http://[::1]:5173/node_modules/.vite/deps/react-dom_client.js?v=e632e0ae:726:18
performUnitOfWork@http://[::1]:5173/node_modules/.vite/deps/react-dom_client.js?v=e632e0ae:10831:98
workLoopSync@http://[::1]:5173/node_modules/.vite/deps/react-dom_client.js?v=e632e0ae:10692:60
renderRootSync@http://[::1]:5173/node_modules/.vite/deps/react-dom_client.js?v=e632e0ae:10675:13
performWorkOnRoot@http://[::1]:5173/node_modules/.vite/deps/react-dom_client.js?v=e632e0ae:10323:46
performSyncWorkOnRoot@http://[::1]:5173/node_modules/.vite/deps/react-dom_client.js?v=e632e0ae:11448:26
flushSyncWorkAcrossRoots_impl@http://[::1]:5173/node_modules/.vite/deps/react-dom_client.js?v=e632e0ae:11356:122
flushSyncWork$1@http://[::1]:5173/node_modules/.vite/deps/react-dom_client.js?v=e632e0ae:10533:86
scheduleRefresh@http://[::1]:5173/node_modules/.vite/deps/react-dom_client.js?v=e632e0ae:381:11
performReactRefresh/<@http://[::1]:5173/@react-refresh:188:21
performReactRefresh@http://[::1]:5173/@react-refresh:180:30
enqueueUpdate<@http://[::1]:5173/@react-refresh:474:11 {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-13T00:32:29.256Z"} 
[2026-09-13 00:32:29] local.ERROR: ReferenceError: headerOpacity is not defined http://[::1]:5173/resources/js/layouts/ecovolts-layout.tsx?t=1789259549171 37 20 ReferenceError headerOpacity is not defined EcoVoltsLayout@http://[::1]:5173/resources/js/layouts/ecovolts-layout.tsx?t=1789259549171:37:20
react-stack-bottom-frame@http://[::1]:5173/node_modules/.vite/deps/react-dom_client.js?v=e632e0ae:16192:20
renderWithHooks@http://[::1]:5173/node_modules/.vite/deps/react-dom_client.js?v=e632e0ae:4306:42
updateFunctionComponent@http://[::1]:5173/node_modules/.vite/deps/react-dom_client.js?v=e632e0ae:5972:21
beginWork@http://[::1]:5173/node_modules/.vite/deps/react-dom_client.js?v=e632e0ae:7048:20
runWithFiberInDEV@http://[::1]:5173/node_modules/.vite/deps/react-dom_client.js?v=e632e0ae:726:18
performUnitOfWork@http://[::1]:5173/node_modules/.vite/deps/react-dom_client.js?v=e632e0ae:10831:98
workLoopSync@http://[::1]:5173/node_modules/.vite/deps/react-dom_client.js?v=e632e0ae:10692:60
renderRootSync@http://[::1]:5173/node_modules/.vite/deps/react-dom_client.js?v=e632e0ae:10675:13
performWorkOnRoot@http://[::1]:5173/node_modules/.vite/deps/react-dom_client.js?v=e632e0ae:10323:46
performSyncWorkOnRoot@http://[::1]:5173/node_modules/.vite/deps/react-dom_client.js?v=e632e0ae:11448:26
flushSyncWorkAcrossRoots_impl@http://[::1]:5173/node_modules/.vite/deps/react-dom_client.js?v=e632e0ae:11356:122
flushSyncWork$1@http://[::1]:5173/node_modules/.vite/deps/react-dom_client.js?v=e632e0ae:10533:86
scheduleRefresh@http://[::1]:5173/node_modules/.vite/deps/react-dom_client.js?v=e632e0ae:381:11
performReactRefresh/<@http://[::1]:5173/@react-refresh:188:21
performReactRefresh@http://[::1]:5173/@react-refresh:180:30
enqueueUpdate<@http://[::1]:5173/@react-refresh:474:11 {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-13T00:32:29.256Z"} 
[2026-09-13 00:32:29] local.WARNING: %s

%s An error occurred in the <EcoVoltsLayout> component. Consider adding an error boundary to your tree to customize error handling behavior.
Visit https://react.dev/link/error-boundaries to learn more about error boundaries. {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-13T00:32:29.257Z"} 
[2026-09-13 00:32:37] local.DEBUG: [vite] hot updated: /resources/js/layouts/ecovolts-layout.tsx {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-13T00:32:37.244Z"} 
[2026-09-13 00:32:37] local.DEBUG: [vite] hot updated: /resources/css/app.css {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-13T00:32:37.244Z"} 
[2026-09-13 00:33:29] local.DEBUG: [vite] hot updated: /resources/js/layouts/ecovolts-layout.tsx {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-13T00:33:29.282Z"} 
[2026-09-13 00:33:29] local.DEBUG: [vite] hot updated: /resources/css/app.css {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-13T00:33:29.282Z"} 
[2026-09-13 00:33:39] local.DEBUG: [vite] hot updated: /resources/js/layouts/ecovolts-layout.tsx {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-13T00:33:39.212Z"} 
[2026-09-13 00:33:39] local.DEBUG: [vite] hot updated: /resources/css/app.css {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-13T00:33:39.212Z"} 
[2026-09-13 00:34:59] local.DEBUG: [vite] hot updated: /resources/js/layouts/ecovolts-layout.tsx {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-13T00:34:58.816Z"} 
[2026-09-13 00:34:59] local.DEBUG: [vite] hot updated: /resources/css/app.css {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-13T00:34:58.816Z"} 
